""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"121","10765264","105049035","225 MORNINGSIDE FOOD BANK","Food Bank","225 MORNINGSIDE AVE","43.76711","-79.18501","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-09-30","S - Significant","Notice to Comply","",""
"122","10765264","105049072","225 MORNINGSIDE FOOD BANK","Food Bank","225 MORNINGSIDE AVE","43.76711","-79.18501","Pass","2","","2022-10-07","","","",""
"123","10300065","104991703","228 - Infield Classics","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"124","10634917","104991618","229 - T.O. FOOTLONG HOT DOGS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"125","10431057","104991570","233-PIZZA NOVA","Restaurant","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"126","10300063","104991803","239-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"127","10559262","104932168","241 PIZZA","Food Take Out","142 PARLIAMENT ST","43.6546","-79.36402","Pass","3","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2022-01-24","S - Significant","Notice to Comply","",""
"128","10559262","104932193","241 PIZZA","Food Take Out","142 PARLIAMENT ST","43.6546","-79.36402","Pass","3","","2022-01-26","","","",""
"129","10559262","105090757","241 PIZZA","Food Take Out","142 PARLIAMENT ST","43.6546","-79.36402","Pass","3","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2022-12-20","M - Minor","Notice to Comply","",""
"130","10559262","105090757","241 PIZZA","Food Take Out","142 PARLIAMENT ST","43.6546","-79.36402","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-12-20","M - Minor","Notice to Comply","",""
"131","10587651","104965914","241 PIZZA","Restaurant","1349 ST CLAIR AVE W","43.67606","-79.45064","Pass","2","","2022-05-02","","","",""
"132","10604803","105023459","241 PIZZA","Food Take Out","451 PARLIAMENT ST","43.66356","-79.36755","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-08-16","M - Minor","Notice to Comply","",""
"133","10633698","105020231","241 PIZZA","Food Take Out","1 YORK GATE BLVD, Unit-144A","43.75851","-79.51944","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-08-10","M - Minor","Notice to Comply","",""
"134","10677386","104999584","241 PIZZA","Food Take Out","1029 PAPE AVE","43.68875","-79.34821","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-06-29","M - Minor","Notice to Comply","",""
"135","10681139","104971662","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2022-05-20","S - Significant","Notice to Comply","",""
"136","10681139","104971662","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","Fail to maintain records of pest control measures taken - Sec. 13(2)","2022-05-20","S - Significant","Notice to Comply","",""
"137","10681139","104971662","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","Fail to protect against harbouring of pests - Sec. 13(1)","2022-05-20","S - Significant","Notice to Comply","",""
"138","10681139","104971662","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-05-20","M - Minor","Notice to Comply","",""
"139","10681139","104976682","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","","2022-05-26","","","",""
"140","10681139","105076712","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2022-11-22","S - Significant","Corrected During Inspection","",""
"141","10681139","105076712","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-11-22","M - Minor","Notice to Comply","",""
"142","10681139","105076712","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","OPERATE FOOD PREMISE - FAIL TO KEEP SANITARY FACILITY SANITARY - SEC. 25(2)","2022-11-22","S - Significant","Corrected During Inspection","",""
"143","10681139","105076712","241 PIZZA","Food Take Out","235 DIXON RD, Unit-8","43.69669","-79.54392","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2022-11-22","S - Significant","Corrected During Inspection","",""
"144","10603529","104991620","244 -BUDWEISER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","1","","2022-06-16","","","",""
"145","10405652","104995840","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-06-23","M - Minor","Notice to Comply","",""
"146","10405652","104995840","244 PIZZA & WINGS","Food Take Out","1166 WESTON RD","43.6872","-79.49055","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-23","M - Minor","Notice to Comply","",""
"147","10656552","104960497","24SEVEN LOUNGE","Restaurant","106 HUMBER COLLEGE BLVD","43.7312","-79.60061","Pass","2","","2022-06-21","","","",""
"148","10600496","105050382","3 EGGS ALL DAY PUB & GRILL","Restaurant","936 EGLINTON AVE W","43.70059","-79.42851","Pass","3","Operate food premise - appliances not arranged to permit maintenance in sanitary condition - Sec. 9","2022-10-04","M - Minor","Notice to Comply","",""
"149","10301731","105003649","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-07-11","M - Minor","Notice to Comply","",""
"150","10301731","105003649","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2022-07-11","S - Significant","Corrected During Inspection","",""
"151","10301731","105003649","3 JIT VARIETY","Food Store (Convenience/Variety)","1452 BLOOR ST W","43.65718","-79.44885","Pass","2","FAIL TO MAINTAIN SANITARY FACILITY IN ACCORDANCE WITH BUILDING CODE DESIGN REQUIREMENTS - SEC.  25(1)  ","2022-07-11","M - Minor","Notice to Comply","",""
"152","10325719","104991547","3-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"153","9000097","105026860","30 UP CLUB","Private Club","22 DORCHESTER AVE","43.62153","-79.5179","Pass","2","","2022-08-23","","","",""
"154","10330988","104999211","338 VEGETABLE & FRUIT","Food Store (Convenience/Variety)","631 GERRARD ST E","43.66561","-79.35074","Pass","1","","2022-06-29","","","",""
"155","9003137","104993354","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2022-06-21","","","",""
"156","9003137","105068702","360 RESTAURANT","Restaurant","301 FRONT ST W, CN TOWER","43.64372","-79.38844","Pass","2","","2022-11-03","","","",""
"157","10759820","105013041","362 THE EAST MALL MART","Food Store (Convenience/Variety)","362 THE EAST MALL, Bldg--","43.64259","-79.55827","Pass","1","","2022-07-27","","","",""
"158","10729436","105063125","3A FOOD PRODUCTS","Food Take Out","23 MILLIKEN BLVD, Unit-B18","43.80414","-79.29508","Pass","2","","2022-10-28","","","",""
"159","10612709","105019437","3J'S MILK AND VARIETY","Food Store (Convenience/Variety)","2993 ISLINGTON AVE","43.75909","-79.57113","Pass","1","","2022-08-09","","","",""
"160","10613283","105018706","3SK CAFE","Bake Shop","1054 EGLINTON AVE W","43.70013","-79.43065","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2022-08-09","S - Significant","Corrected During Inspection","",""
"161","10613283","105018706","3SK CAFE","Bake Shop","1054 EGLINTON AVE W","43.70013","-79.43065","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-08-09","S - Significant","Corrected During Inspection","",""
"162","10613283","105018706","3SK CAFE","Bake Shop","1054 EGLINTON AVE W","43.70013","-79.43065","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-08-09","S - Significant","Corrected During Inspection","",""
"163","10504536","105087260","4 Season Farms","Food Store (Convenience/Variety)","1095 O'CONNOR DR","43.71027","-79.30887","Pass","1","","2022-12-12","","","",""
"164","10657224","105057491","4 YOUR CONVENIENCE","Food Store (Convenience/Variety)","1990 EGLINTON AVE W","43.69492","-79.45493","Pass","1","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2022-10-18","M - Minor","Notice to Comply","",""
"165","10325730","104991549","4-SATELLITE KITCHEN","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"166","10598546","105077195","416 COMMUNITY SUPPORT FOR WOMEN","Food Bank","416 DUNDAS ST E","43.65923","-79.36695","Pass","1","","2022-11-22","","","",""
"167","10598572","105077499","416 COMMUNITY SUPPORT FOR WOMEN","Community Kitchen (Meal Program)","416 DUNDAS ST E","43.65923","-79.36695","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-11-22","M - Minor","Notice to Comply","",""
"168","10598572","105077499","416 COMMUNITY SUPPORT FOR WOMEN","Community Kitchen (Meal Program)","416 DUNDAS ST E","43.65923","-79.36695","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-11-22","NA - Not Applicable","Notice to Comply","",""
"169","10598572","105077499","416 COMMUNITY SUPPORT FOR WOMEN","Community Kitchen (Meal Program)","416 DUNDAS ST E","43.65923","-79.36695","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-11-22","M - Minor","Notice to Comply","",""
"170","10512315","105059328","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-10-20","M - Minor","Notice to Comply","",""
"171","10512315","105059328","416 SNACK BAR","Restaurant","181 BATHURST ST","43.64755","-79.404","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-20","M - Minor","Notice to Comply","",""
"172","10571100","104986606","43 DOWN - SHERATON HOTEL","Restaurant","123 QUEEN ST W","43.65126","-79.38437","Pass","2","","2022-06-08","","","",""
"173","10571100","105083970","43 DOWN - SHERATON HOTEL","Restaurant","123 QUEEN ST W","43.65126","-79.38437","Pass","2","","2022-12-06","","","",""
"174","10732968","105051206","43N Degree BBQ","Restaurant","5287 YONGE ST","43.77275","-79.41343","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-10-05","M - Minor","Notice to Comply","",""
"175","10732968","105051206","43N Degree BBQ","Restaurant","5287 YONGE ST","43.77275","-79.41343","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-10-05","M - Minor","Notice to Comply","",""
"176","10739955","104971008","44 TORONTO","Cocktail Bar / Beverage Room","627 KING ST W, Unit-P1/P2","43.64398","-79.40141","Pass","2","","2022-05-11","","","",""
"177","10767609","105067397","4544 CHARCOAL GRILL","Restaurant","4544 DUFFERIN ST, Unit-4-5","43.76615","-79.46778","Pass","3","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2022-11-03","M - Minor","Notice to Comply","",""
"178","10767609","105067397","4544 CHARCOAL GRILL","Restaurant","4544 DUFFERIN ST, Unit-4-5","43.76615","-79.46778","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-11-03","M - Minor","Notice to Comply","",""
"179","10767609","105067397","4544 CHARCOAL GRILL","Restaurant","4544 DUFFERIN ST, Unit-4-5","43.76615","-79.46778","Pass","3","Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ","2022-11-03","M - Minor","Notice to Comply","",""
"180","10544572","105087262","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-12-12","M - Minor","Notice to Comply","",""
"181","10544572","105087262","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-12-12","M - Minor","Notice to Comply","",""
"182","10544572","105087262","4C Broast Chicken","Restaurant","1093 O'CONNOR DR","43.71022","-79.30892","Pass","1","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-12-12","M - Minor","Notice to Comply","",""
"183","10612134","105019441","4U MILK VARIETY","Food Store (Convenience/Variety)","2987 ISLINGTON AVE","43.7592","-79.5706","Pass","1","Fail to protect against entry of pests - Sec. 13(1)","2022-08-09","M - Minor","Notice to Comply","",""
"184","10550883","104981433","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2022-06-21","S - Significant","Corrected During Inspection","",""
"185","10550883","104981433","5  POINTS BAR & GRILL","Restaurant","636 VAUGHAN RD","43.69269","-79.44145","Pass","3","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2022-06-21","M - Minor","Notice to Comply","",""
"186","10550144","105061408","5 ELEMENTS ESPRESSO BAR","Restaurant","131 AVENUE RD","43.6738","-79.39587","Pass","3","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2022-10-25","C - Crucial","Notice to Comply","",""
"187","10550144","105061408","5 ELEMENTS ESPRESSO BAR","Restaurant","131 AVENUE RD","43.6738","-79.39587","Pass","3","Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2022-10-25","C - Crucial","Notice to Comply","",""
"188","10550144","105061474","5 ELEMENTS ESPRESSO BAR","Restaurant","131 AVENUE RD","43.6738","-79.39587","Pass","3","","2022-10-27","","","",""
"189","10617002","105025606","5 SPICE DINING","Restaurant","2826 MARKHAM RD","43.82307","-79.24781","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2022-08-19","S - Significant","Notice to Comply","",""
"190","10617002","105025606","5 SPICE DINING","Restaurant","2826 MARKHAM RD","43.82307","-79.24781","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-08-19","M - Minor","Notice to Comply","",""
"191","10617002","105025606","5 SPICE DINING","Restaurant","2826 MARKHAM RD","43.82307","-79.24781","Pass","3","Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2022-08-19","C - Crucial","Notice to Comply","",""
"192","10617002","105025606","5 SPICE DINING","Restaurant","2826 MARKHAM RD","43.82307","-79.24781","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-08-19","M - Minor","Notice to Comply","",""
"193","10617002","105025606","5 SPICE DINING","Restaurant","2826 MARKHAM RD","43.82307","-79.24781","Pass","3","Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) ","2022-08-19","C - Crucial","Notice to Comply","",""
"194","10617002","105026413","5 SPICE DINING","Restaurant","2826 MARKHAM RD","43.82307","-79.24781","Pass","3","","2022-08-23","","","",""
"195","10365045","104991555","508-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"196","10700371","105054757","51 LISGAR-TPH-AANGEN","Serving Kitchen","51 LISGAR ST","43.64229","-79.42296","Pass","2","","2022-11-10","","","",""
"197","10633727","104991591","511 - UPPER DECK FAVOURITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"198","10530683","104991705","512 - T.O. Footlong Dogs","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"199","10300084","104991887","514- BIG LEAGUES CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"200","10756910","104994353","519 COMMUNITY KITCHEN( MAIN FLOOR AND SECOND FLOOR)","Community Kitchen (Meal Program)","519 CHURCH ST","43.66656","-79.38095","Pass","2","","2022-06-21","","","",""
"201","10364705","104991842","520 - FRESH BURGER","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"202","10300054","104992344","520- UPPER DECK FAVORITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"203","10300050","104991709","523-PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"204","10531047","104992341","524- PIZZA NOVA","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"205","10756573","104991725","528 - T.O. FOOTLONG","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"206","10334654","104991601","529 - UPPER DECK FAVOURITES","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"207","10756619","104991986","533-BIG LEAGUE CLASSIC","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-17","","","",""
"208","10300060","104991707","536-DUGOUT DEALS","Food Take Out","1 BLUE JAYS WAY","43.64168","-79.39012","Pass","2","","2022-06-16","","","",""
"209","10745641","104922375","6 CITY CAFE","Restaurant","842 KING ST W","43.643","-79.4083","Pass","1","","2022-01-07","","","",""
"210","10453569","105064038","649 Mega Convenience","Food Store (Convenience/Variety)","5651 STEELES AVE E, Unit-22","43.83219","-79.26675","Pass","1","","2022-10-31","","","",""
