unified_est_id,est_name,address,classification
10852523.0,THE COFFEE,150 Bloor St W None M5S 2X9,likely_restaurant
10841813.0,THE COFFEE 387 FRONT STREET,387 Front St W None M5V 3S8,likely_restaurant
10855850.0,THE COFFEE SPOT,3850 Sheppard Ave E 210 M1T 3L4,likely_restaurant
10806012.0,THE COMMON TABLE AT THE CHURCH OF THE REDEEMER,162 Bloor St W None M5S 1M4,likely_not_restaurant
10809333.0,THE COMMONS - SCOTIA BANK,44 King St W Flr-4 M5H 1H1,ambiguous
10772327.0,THE COMMONS NORTH 3rd Fl (ARAMARK),40 Temperance St Flr-3 None,ambiguous
10794077.0,THE COMPANY WE KEEP,634 St Clair Ave W None M6C 1A9,ambiguous
10783256.0,THE CONSTANCE,"220 YONGE ST, Unit-02A None M5B 2H1",ambiguous
10773126.0,THE CORNER STORE CONVENIENCE,2013 Lawrence Ave W None M9N 0A3,likely_not_restaurant
10777582.0,THE COTTAGE CHEESE,64 Oxford St None M5T 1P1,ambiguous
10791174.0,THE CUPS,314 College St None M5T 1S3,ambiguous
10862683.0,THE CURE BY TMA,19 Mercer St None M5V 1H2,ambiguous
10861609.0,THE DAPPER DOUGHNUT,40 King St W None M5H 3Y2,likely_restaurant
10843021.0,THE DILL BANH MI,32 Colville Rd None M6M 2Y4,ambiguous
10831893.0,THE DOPAMINE LOUNGE,"2415 YONGE ST, Flr-1 None M4P 2E7",ambiguous
10807511.0,THE DORSET,455 Wellington St W None M5V 1E7,ambiguous
10788661.0,THE DRAFT ROOM,395 KEELE ST None M6P 2K9,ambiguous
10857490.0,THE DUKE LIVE,1225 Queen St E None M4M 1L6,ambiguous
10846321.0,THE DUM SPOT,615 Queen St W None M5V 2B7,ambiguous
10809947.0,THE DUMBIRYANI.CA,"20 LOCKPORT AVE, Unit-- None M8Z 2R7",ambiguous
10840799.0,THE EAT LOCKER,"545 KEELE ST, Unit-119 None M6N 3E4",ambiguous
10862435.0,THE EATERY AT CMCC,6100 Leslie St None M2H 3J1,likely_restaurant
10815550.0,THE EGG EATERY,1348 KENNEDY RD None M1P 2L7,likely_restaurant
10848674.0,THE FAIRWAY,1660 Bayview Ave None M4G 3C2,ambiguous
10773570.0,THE FARE FOOD CO,300 King St E UNIT-200 M5A 1K4,ambiguous
10814201.0,THE FEATHERS PUB,962 Kingston Rd None M4E 1S7,likely_restaurant
10776985.0,THE FEDERAL,1438 Dundas St W None M6J 1Y6,ambiguous
10798142.0,THE FLIGHT PATH BAR & GRILL,135 Carlingview Dr None M9W 5E7,likely_restaurant
10834440.0,THE FOX AND FALCON PUB AND WING HOUSE,831 Dundas St W None M6J 1V4,likely_restaurant
10851274.0,THE FREDERICK/THE CHASE,10 Temperance St None M5H 1Y4,ambiguous
10777631.0,THE FRY,524 Bloor St W None M5S 1Y3,ambiguous
10848085.0,THE GARDEN BAR AND BODEGA,1173 Dundas St E Unit-128 M4M 3P1,likely_restaurant
10846975.0,THE GENERAL STORE -GIFT SHOP,825 Coxwell Ave None M4C 3E7,likely_not_restaurant
10810064.0,THE GRAND INDIAN DINING,507 Queen St W None M5V 2B4,ambiguous
10832070.0,THE GREAT CANADIAN BAGEL,112 Elizabeth St None M5G 1P5,ambiguous
10831042.0,THE GREAT GREEK MEDITERRANEAN GRILL & CATERING,2171 YONGE ST None M4S 2A9,ambiguous
10832190.0,THE GREENWOOD,1374 Queen St E None M4L 1C9,ambiguous
10816281.0,THE GRILL ON JANE,425 Jane St Unit-2-3 M6S 3Z7,likely_restaurant
10828003.0,THE GRILLFATHER SUYA VILLAGE INDOOR & OUTDOOR CATERING & EVENTS,236 PELLATT AVE None M9N 2P6,ambiguous
10583009.0,THE GRIND,200 Bay St Flr-2 M5J 2H0,ambiguous
10803873.0,THE GROVE COMMUNITY SCHOOL - SNP - SNACK PROGRAM,108 Gladstone Ave None M6J 3L2,likely_not_restaurant
10849646.0,THE HAKKA SPOT,557 Dixon Rd 131 M9W 6K1,ambiguous
10816021.0,THE HALAL GUYS,8 Wellesley St E None M4Y 3B2,ambiguous
10860866.0,THE HALAL STOP,4205 Keele St Unit-18 M3J 3T8,ambiguous
10840803.0,THE HAND ROLL SUSHI BAR,717 Bay St Bldg-D M5G 2J9,likely_restaurant
10837242.0,THE HARMONY CAFE,75 Nassau St None M5T 1M6,likely_restaurant
10813296.0,THE HAVEN CAFE,2256 Queen St E None M4E 1G2,likely_restaurant
10657815.0,THE HEALING SOURCE PHARMACY,2209 BLOOR ST W None M6S 1N5,likely_not_restaurant
10860614.0,THE HIVE BY HONEY SOUL FOOD,907 Dundas St W None M6J 1V9,ambiguous
10814944.0,THE HONEST BUTCHER,130 Manville Rd None M1L 4J5,likely_not_restaurant
10863478.0,THE HUNGER SPOT,"236 SHERBOURNE ST, Unit-4 None M5A 2R7",ambiguous
10833325.0,THE HUT,2528 YONGE ST None M4P 2H7,ambiguous
10828700.0,THE ICON CUISINE & LOUNGE,"1988 AVENUE RD, Flr-2 None M5M 4A4",likely_restaurant
10779456.0,THE INDIAN CANTEEN,100 Yonge St None M5C 2W1,ambiguous
10808012.0,THE ISLANDS CARIBBEAN COOKSHOP,486 Front St W None M5V 0V2,ambiguous
10848683.0,THE J.ARTHUR,1044 Gerrard St E None M4M 1Z8,ambiguous
10861360.0,THE JALSA INDIAN CUISINE,2258 Kingston Rd None M1N 1T9,likely_restaurant
10855801.0,THE JAR PICKLEBALL CLUB,"900 CALEDONIA RD, Unit-5 None M6B 3Y1",ambiguous
10796604.0,THE JONESES RESTAURANT & BAR,33 Yonge St Unit-100 M5E 1G4,likely_restaurant
10775443.0,THE KABOB GUYS,147 Spadina Ave Flr-1 M5V 2L7,ambiguous
10792896.0,THE KELLY CAFE,113 St Joseph St None M5S 3C2,likely_restaurant
10802435.0,THE KING'S KURRY,3038 Bloor St W None M8X 1C4,ambiguous
10787123.0,THE KINGSTON HOUSE,676 Kingston Rd None M4E 1R4,ambiguous
10802731.0,THE KITCHENSTEAD,105 Vanderhoof Ave Unit-8 M4G 2H7,likely_restaurant
10805820.0,THE LAKEVIEW RESTAURANT,1132 Dundas St W None M6J 1X2,likely_restaurant
10807173.0,THE LATIN WORLD,823 Bloor St W None M6G 1M1,ambiguous
10788717.0,THE LC CAFE,3290 Midland Ave None M1V 3Z9,likely_restaurant
10843502.0,THE LEARNING NEST ACADEMY - JUNCTION,51 Vine Ave None M6P 1V6,likely_not_restaurant
10830360.0,THE LINX LOUNGE,205 HUMBER COLLEGE BLVD None M9W 5L7,ambiguous
10824531.0,THE LOST LAND,146 Yonge St None M5C 1X6,ambiguous
10846952.0,THE LUNCH LADY,93 Ossington Ave None M6J 2Z2,ambiguous
10842098.0,THE MAD STACKER,704 The Queensway Unit-A M8Y 1L3,ambiguous
10774957.0,THE MAGPIE CAKERY COFFEE AND BAKESHOP,1125 Gerrard St E None M4L 1Y1,likely_restaurant
10839553.0,THE MARKET,135 CARLINGVIEW DR None M9W 5E7,ambiguous
10777242.0,THE MEATHEAD STORE,1210 Markham Rd Unit-9-10 M1H 3B3,ambiguous
10855925.0,THE MIDYE,2862 Keele St None M3M 2G8,ambiguous
10823073.0,THE MODERN CRUMB,235 Carlaw Ave Unit-LL100B M4M 2S1,ambiguous
10837564.0,THE MOMO HOUSE,1416 Queen St W None M6K 1L9,ambiguous
10832122.0,THE MOMO STATION-2,633 Markham Rd None M1H 2A4,ambiguous
10831492.0,THE MONTESSORI SCHOOLHOUSE,290 Runnymede Rd None M6S 2Y6,likely_not_restaurant
10826220.0,THE MUNCHKIN MANOR EARLY LEARNING CENTRE,525 Bloor St E None M4W 1J1,ambiguous
10813930.0,THE NANGLO,2817 Eglinton Ave E None M1J 2E1,ambiguous
10773611.0,THE NEIGHBORHOOD GROUP CANOE LANDING BEFORE AND AFTER PROGRAM,20 Brunel Crt None M5V 0R5,ambiguous
10800221.0,THE NEIGHBORHOOD GROUP DOWNSVIEW CHILD CARE,2829 Keele St Rm-100 - 103 M3M 2G7,likely_not_restaurant
10774478.0,THE NEIGHBOURHOOD GROUP HARBOURFRONT CHILD CARE CENTRE,650 Queens Quay  W Unit-101 M5V 3N2,likely_not_restaurant
10816356.0,THE NICE GUY,"5775 YONGE ST, Unit-30 None M2M 4J1",ambiguous
10861479.0,THE NICE SLICE,196 Borden St None M5S 2N3,ambiguous
10829300.0,THE NIGHT BAKER,5361 Yonge St None M2N 5R6,likely_restaurant
10799390.0,THE NOODLE BAR,3280 MIDLAND AVE None M1V 4W9,likely_restaurant
10816121.0,THE NOSH - BAYCREST,3560 Bathurst St None M6A 2E1,ambiguous
10801245.0,THE OASIS BISTRO,8 The Donway  E None M3C 3R7,likely_restaurant
10790653.0,THE OLD YORK TAVERN,167 Niagara St None M5V 1C9,likely_restaurant
10863029.0,THE ONDA,750 ST CLAIR AVE W None M6C 1B5,ambiguous
10831790.0,THE ONE CAVIAR,1 YORKVILLE AVE None M4W 1L1,ambiguous
10793748.0,THE ORCHARD MONTESSORI SCHOOL,375 Dovercourt Rd None M6J 3E5,likely_not_restaurant
10814597.0,THE OVEN FRESH,3430 Sheppard Ave E None M1T 3K4,ambiguous
10822094.0,THE PALACE OF FRUIT AND PASSION,"45 FOUR WINDS DR, Unit-E None M3J 1K7",ambiguous
10863914.0,THE PARROTS NEST RESTAURANT,1931-1933 Sheppard Ave W None M3L 1Y8,likely_restaurant
10798909.0,THE PEACHY,5650 Yonge St Bsmt-14B M2M 4G3,ambiguous
10845466.0,THE PEACHY,618 Yonge St None M4Y 1Z3,ambiguous
10828733.0,THE PEOPLE'S MARKET,230 Nugget Ave Unit-4 M1S 3J2,ambiguous
10838106.0,THE PERI PERI SHACK,191 Sheppard Ave E None M2N 3A8,ambiguous
10862199.0,THE PIE COMMISSION,919 Oxford St None M8Z 5T3,ambiguous
10805860.0,THE PIER BAR AT THE MARKET,486 Front St W Unit-59 M5V 0V2,likely_restaurant
10840441.0,THE PLACE LATIN PRODUCTS,2965 Islington Ave Unit-13 M9L 2K8,ambiguous
10844148.0,THE PLAY BOOK COMMONS,111 Princes Blvd None M6K 3C3,ambiguous
10853293.0,THE PLAYSCAPE,30 Dean Park Rd Unit-21 M1B 3H1,ambiguous
10774904.0,THE PORTUGUESE CHICKEN GUYS,16 Newbridge Rd Bldg-- M8Z 2L7,likely_restaurant
10844487.0,THE POT HOME,5287 Yonge St None M2N 5R3,ambiguous
10810125.0,THE PRINCESS MARGARET LODGE,545 Jarvis St None M4Y 2H8,ambiguous
10853585.0,THE PURPLE BAKESHOP,1090 Don Mills Rd Unit-3A M3C 3R6,likely_restaurant
10844216.0,THE QUEEN SEAFOOD CUISINE,900 Don Mills Rd Unit-2 M3C 1V6,likely_restaurant
10781302.0,THE QUEEN'S HEAD PUB,1042 St Clair Ave W None M6E 1A5,likely_restaurant
10807111.0,THE QUEEN'S HEAD PUB,1214 Queen St E None M4M 1L7,likely_restaurant
10863768.0,THE QUEENSHEAD PUB,2555 Victoria Park Ave Unit-1 M1T 1A3,likely_restaurant
10792567.0,THE REAL MCCOY,3300 Lawrence Ave E Unit-6 M1H 1A6,ambiguous
10770999.0,THE RED SCALE BAKE SHOP,626 VAUGHAN RD None M6E 2Y3,likely_restaurant
10861877.0,THE RED TRUCK,120 St George St None M5S 0C1,ambiguous
10862840.0,THE ROSEBUD,498 KING ST E None M5A 1M1,ambiguous
10789332.0,THE ROSEMOUNT CAFE,46 Rosemount Ave Bldg-- M9N 3B3,likely_restaurant
10798932.0,THE ROY PUBLIC HOUSE,894 Queen St E None M4M 1J3,ambiguous
10800171.0,THE ROYAL BBQ GRILL,390 Roncesvalles Ave None M6R 2M9,likely_restaurant
10835768.0,THE RUNNYMEDE HALL,821 Runnymede Rd Flr-2ND M6N 3V8,ambiguous
10778815.0,THE SALT AND PEPPER CATERING CO.,406 Dupont St None M5R 1V9,likely_not_restaurant
10863760.0,THE SAND TRAP GOLF SIMULATOR AND LOUNGE,1306 King St W None M6K 1G8,ambiguous
10786532.0,THE SCOTT MISSION,5 MCLACHLAN DR None M9W 1E3,ambiguous
10788001.0,THE SECOND CHANCE FOUNDATION,3171 Eglinton Ave E Rm-REC RM M1J 2G8,likely_not_restaurant
10777980.0,THE SECOND CITY THEATRE COMPANY,1 YORK ST None None,ambiguous
10852009.0,THE SECOND TUMMY TIRAMISU,3262 Midland Ave Unit-E111 M1V 0C6,ambiguous
10798315.0,THE SELF RAMEN BAR,233 College St None M5T 1R4,likely_restaurant
10821182.0,THE SOCIAL BREW CAFE AND MARKET PLACE,1236 Birchmount Rd None M1P 2C3,likely_restaurant
10813218.0,THE SPICY ALLEY FOOD,"63 SILVER STAR BLVD, Unit-D1-D2 None M1V 5E5",ambiguous
10810881.0,THE SPICY ETHIOPIAN,175 Queen St E None M5A 1S2,ambiguous
10859684.0,THE SQUIRRELS' NEST CHILD CARE CENTRE - NORTH BENDALE,29 Aveline Cres None M1H 2P4,likely_not_restaurant
10821116.0,THE SUPER NOODLE COMPANY - FB  415 - CNE 2025,2 STRACHAN AVE None M6K 3C3,likely_restaurant
10776018.0,THE SUYA SPOT,269 Morningside Ave None M1E 3G1,ambiguous
10841548.0,THE SUYA SPOT,1269 Weston Rd None M6M 4R2,ambiguous
10831110.0,THE SWEET CRUMBLE,1556 Queen St W None M6R 1A6,ambiguous
10859033.0,THE SWEET SCOOP,16A Yonge St None M5E 2A3,ambiguous
10798378.0,THE SWEET SPOT,41 Baldwin St None M5T 1L1,ambiguous
10846501.0,THE THAMEL EXPRESS,1215 Ellesmere Rd Unit-1215 M1P 2X8,ambiguous
10772773.0,THE TINY GENERAL STORE,80 Barton Ave None M6G 1P6,likely_not_restaurant
10777186.0,THE TORONTO CHEDER,475 PATRICIA AVE None M2R 2N1,ambiguous
10813946.0,THE TORONTO CHEDER,475 PATRICIA AVE None M2R 2N1,ambiguous
10843708.0,THE TUMMY SECTION BY DELHI BOYZ,2200 Dundas St W None M6R 1X3,ambiguous
10842799.0,THE VILLAGE BAKERY,1084 ST CLAIR AVE W None M6E 1A7,likely_restaurant
10784421.0,THE VILLAGE GROCER,111 Finchdene Sq Unit-1 M1X 1B5,likely_restaurant
10814380.0,THE VILLAGE NURSERY SCHOOL,2241 Dundas St W None M6R 1X6,likely_not_restaurant
10809470.0,THE VILLAGE OF HUMBER HEIGHTS - MONTGOMERY'S BAR,2245 Lawrence Ave W None M9P 2A2,likely_restaurant
10822841.0,THE WAY OF NOODLES,444 Yonge St Bsmt-F16 M5B 2H4,likely_restaurant
10825555.0,THE WEST CORK IRISH PUB,701 Queen St E None M4M 1G6,likely_restaurant
10810730.0,THE WESTBURY CAFE,495 The West Mall None M9C 5S3,likely_restaurant
10863968.0,THE WILLOW PLAY CAFE,1540 DUPONT ST None M6P 4G7,likely_restaurant
10779691.0,THE WING SPOT,841 Queen St W Unit-1 M6J 1G4,ambiguous
10805612.0,THE WING SPOT - REXDALE,2687 Kipling Ave Unit-15 M9V 5G6,ambiguous
10849707.0,THE WINGS MARKET,965 Eglinton Ave W None M6C 2C4,likely_restaurant
10798633.0,THE WOLFE TONE,1961 Queen St E None M4L 1H7,ambiguous
10811391.0,THE WORKS,60 Wellington St E None M5E 1C7,ambiguous
10797267.0,THE WRIGHT SPOT,80 Bowmore Rd None M4L 3J2,ambiguous
10816737.0,THE YOGA BAR,10 Plastics Ave Bldg-- M8Z 4B7,ambiguous
10776000.0,THE ZEN,263 Queen St W Flr-1 M5V 1Z4,ambiguous
10467771.0,THEATRE PASSE MURAILLE,16 RYERSON AVE None M5T 2P3,ambiguous
10798992.0,THIEN TAM ASIA VEGAN & VEGETARIAN RESTAURANT,2907 Dundas St W None M6P 1Z1,likely_restaurant
10860151.0,THINDI INDIAN CAFE,171 East Liberty St Unit-153 M6K 3P6,likely_restaurant
10822704.0,THIRSTY AND MISERABLE,2102 Dundas St W None M6R 1W9,ambiguous
10823298.0,THIS OR THAT,5317 YONGE ST None M2N 5R4,ambiguous
10795838.0,THOMAS L. WELLS BEFORE AND AFTER SCHOOL PROGRAM,69 Nightstar Rd None M1X 1V6,likely_not_restaurant
10806456.0,THREE DOLLAR BILL,1592 QUEEN ST W None M6R 1A8,ambiguous
10853962.0,THREE DOTS COFFEE,865 College St None M6H 1A1,likely_restaurant
10857326.0,THREE KITCHENS RESTAURANT,5280 DUNDAS ST W None M9B 1A9,likely_restaurant
10776708.0,THREE STARS FOOD AND GROCERY,241 Niagara St None M6J 2L5,ambiguous
10792664.0,TIAN TIAN XIANG,1571 Sandhurst Crcl Unit-403 M1V 1V2,ambiguous
10814309.0,TIARRE'S BRUNCH & BISTRO,1980 Queen St E None M4L 1J2,likely_restaurant
10808461.0,TIARRES'S BRUNCH N CAKES,1614 Bayview Ave None M4G 3B7,ambiguous
10778252.0,TIBET IMBISS,40 Carl Hall Rd Unit-15 -16 M3K 2C1,ambiguous
10841877.0,TIEE EXPRESS,287 King St W None M5V 1J5,ambiguous
10851448.0,TIENDA EL PASTORCITO,1209 ST CLAIR AVE W None M6E 1B5,ambiguous
10785925.0,TIENDA MOVIL LATIN SUPERMARKET,834 Browns Line None M8W 3W2,likely_not_restaurant
10797980.0,TIFFINS2U,1352 Kennedy Rd Bldg-1 M1P 2L7,ambiguous
10807204.0,TIGER BBQ,250 Alton Towers Crcl Unit-C5 M1V 3Z4,likely_restaurant
10834867.0,TIGER BLUES,811 Queen St W None M6J 1G1,ambiguous
10811696.0,TIGER DEN TAVERN,45 Baldwin St None M5T 1L1,likely_restaurant
10796803.0,TIGER SUGAR,2391 YONGE ST None M4P 2E7,ambiguous
10829939.0,TIGER'S CUP BAP,161 Bay St None M5J 2S1,ambiguous
10850006.0,TIKHARO The Home of Indian Street Food,127 Westmore Dr Unit-111 M9V 3Y6,ambiguous
10807167.0,TIKKA KING,296 Rexdale Blvd None M9W 1R6,ambiguous
10819666.0,TIKKA LOUNGE,6200 Finch Ave W None M9V 0A1,ambiguous
10842898.0,TIKKA TIKKA,"2240 LAKE SHORE BLVD W, Unit-104 None M8V 1A5",ambiguous
10831211.0,TILT ARCADE BAR,1255 Queen St W None M6K 1L5,likely_restaurant
10801253.0,TIM HORTONS,800 Queen St E None M4M 1H7,likely_restaurant
10783689.0,TIM HORTONS # 103196,5714 Yonge St None None,likely_restaurant
10771845.0,TIM HORTONS,333 Bay St None M5H 2R2,likely_restaurant
10773204.0,TIM HORTONS,2575 Danforth Ave None M4C 1L5,likely_restaurant
10773633.0,TIM HORTONS,1401 Ellesmere Rd None M1P 4R4,likely_restaurant
10773889.0,TIM HORTONS,731 Eastern Ave None M4M 3H6,likely_restaurant
10773953.0,TIM HORTONS,1900 Midland Ave None M1P 5E2,likely_restaurant
10774236.0,TIM HORTONS,1150 Markham Rd None M1H 2Y6,likely_restaurant
10774482.0,TIM HORTONS,2013B Lawrence Ave W None None,likely_restaurant
10778179.0,TIM HORTONS,150 Dupont St None M5R 2E6,likely_restaurant
10782919.0,TIM HORTONS,4696 Yonge St None M2N 5M2,likely_restaurant
10783586.0,TIM HORTONS,381 Mount Pleasant Rd None M4S 2L5,likely_restaurant
10791153.0,TIM HORTONS,2867 Ellesmere Rd None M1E 4B9,likely_restaurant
10791393.0,TIM HORTONS,1521 Yonge St None M4T 1Z2,likely_restaurant
10794681.0,TIM HORTONS,1567 Steeles Ave E None None,likely_restaurant
10796434.0,TIM HORTONS,3071 Bloor St W None M8X 1C7,likely_restaurant
10798625.0,TIM HORTONS,900 St Clair Ave W None M6C 1C5,likely_restaurant
10798899.0,TIM HORTONS,170 Princes Blvd None M6K 3C3,likely_restaurant
10800996.0,TIM HORTONS,2388 Dundas St W None M6P 1W9,likely_restaurant
10801545.0,TIM HORTONS,686 Dundas St E None M5A 0W6,likely_restaurant
10806262.0,TIM HORTONS,20 Brentcliffe Rd Unit-1 M4G 3Y2,likely_restaurant
10808812.0,TIM HORTONS,825 Coxwell Ave Flr-MAIN M4C 3E7,likely_restaurant
10811785.0,TIM HORTONS,408 Roncesvalles Ave None M6R 2M9,likely_restaurant
10816996.0,TIM HORTONS,2700 DUFFERIN ST None M6B 4J3,likely_restaurant
10821758.0,TIM HORTONS,18 Yorkville Ave Unit-2-3 M4W 3Y8,likely_restaurant
10831254.0,TIM HORTONS,40 Asquith Ave None M4W 1J6,likely_restaurant
10833920.0,TIM HORTONS,441 Queen St W None M5V 2A5,likely_restaurant
10833944.0,TIM HORTONS,900 Eglinton Ave W None M6C 2B6,likely_restaurant
10840366.0,TIM HORTONS,1530 Albion Rd Unit-61 M9V 1B4,likely_restaurant
10841354.0,TIM HORTONS,55 Front St E None M5E 1B3,likely_restaurant
10845569.0,TIM HORTONS,28 Downes St None M5E 0E5,likely_restaurant
10847945.0,TIM HORTONS,"1281 DUPONT ST, Unit-7 None M6H 0G1",likely_restaurant
10856208.0,TIM HORTONS,200 Church St None M9N 1N8,likely_restaurant
10857485.0,TIM HORTONS,4479 Kingston Rd None M1E 2N7,likely_restaurant
10864064.0,TIM HORTONS,878 Eglinton Ave E Unit-7 M4G 2L1,likely_restaurant
10805386.0,TIM HORTONS #4309,200 King St E None M5A 3W8,likely_restaurant
10844191.0,TIME'S RESTAURANT,3220 Kingston Rd Unit-4A M1M 1P4,likely_restaurant
10789842.0,TIMMY'S BAGEL & COFFEE,2834 Markham Rd Unit-1 M1X 1E6,likely_restaurant
10806817.0,TIN SHING HONG,"25 MILLIKEN BLVD, Unit-A16 None M1V 5H8",ambiguous
10841210.0,TINO'S,2984 Dundas St W None M6P 1Z3,ambiguous
10821097.0,TINY TOM DONUTS - KIDS WORLD KW 09- CNE 2025,100 PRINCES BLVD None M6K 3C3,likely_restaurant
10849649.0,TIQUICIA RESTAURANT,1720 Jane St None M9N 2S4,likely_restaurant
10863608.0,TIS TWO CITIES,59 ANNIE CRAIG DR None M8V 0C4,ambiguous
10833974.0,TJ'S VARIETY,"2184 BLOOR ST W, C None M6S 1N3",likely_not_restaurant
10804385.0,TM TEA,1325 Finch Ave W None M3J 2G5,likely_restaurant
10773956.0,TNG WATERFRONT CHILD CARE CENTRE,635 Queens Quay  W None M5V 3G3,likely_not_restaurant
10773184.0,TNL ZONE,525 Dundas St W None M5T 1H4,ambiguous
10789301.0,TNO -THE YOUTH HUB,45 Overlea Blvd None M4H 1C3,ambiguous
10788668.0,TNO FOOD COLLABORATIVE,45 Overlea Blvd Unit-1A M4H 1C3,ambiguous
10860540.0,TO LIVE MAC,5040 YONGE ST None M2N 6R8,ambiguous
10793432.0,TO TO SHUSHI,270 Coxwell Ave Bldg-1/2 M4L 3B6,ambiguous
10829444.0,"TOASTOLOGY
TOASTOLOGY",1918 QUEEN ST E None M4L 1H5,ambiguous
10842032.0,TOBBI CAFE,678 Bloor St W None M6G 1L2,likely_restaurant
10829217.0,TOBEMOMO BENTO & GRILL,"20 LOCKPORT AVE, Bldg-131 None M8Z 2R7",likely_restaurant
10791684.0,TOBIKO,3073 Bloor St W None M8X 1C7,ambiguous
10800308.0,TOGO CAFE,"3276 MIDLAND AVE, Bldg-C117 None M1V 0C8",likely_restaurant
10802223.0,TOGO CAFE,5418 Yonge St Unit-14-15 M2N 6X4,likely_restaurant
10817624.0,TOGO CAFE,29C St Joseph St None M4Y 1J8,likely_restaurant
10848188.0,TOGO COFFEE,190 Jarvis St None M5B 2B7,likely_restaurant
10857088.0,TOGO COFFEE,2095 Yonge St None M4S 2A4,likely_restaurant
10862560.0,TOKES AND TINS CONVENIENCE,1685 St Clair Ave W None M6N 1H9,likely_not_restaurant
10862833.0,TOKYO HOT FRIED CHICKEN/ BAR SERENE,656 COLLEGE ST None M6G 1B8,likely_restaurant
10810026.0,TOMATONO KOREAN MEAL KIT,4475 Chesswood Dr None M3J 2C3,ambiguous
10793741.0,TON OF JUICE,241 Augusta Ave None M5T 2L8,likely_restaurant
10809979.0,TONDOU RAMEN CENTRAL KITCHEN,635 GERRARD ST E None M4M 1Y2,likely_restaurant
10812786.0,TONG MEIN,486 Front St W Unit-WM03 M5V 0V2,ambiguous
10817449.0,TONIA'S KITCHEN,45 Four Winds Dr Unit-Q1 M3J 1K7,likely_restaurant
10802084.0,TONIC BAR,225 Yonge St None M5B 1N8,likely_restaurant
10841695.0,TOON FOODS,"32 CRANFIELD RD, Unit-1109 None M4B 3H3",ambiguous
10809497.0,TOP CHEF JA CUISINE,1367 Wilson Ave Unit-B M3M 1H7,likely_restaurant
10857503.0,TOP CHEF JA CUISINE,1366 Weston Rd Unit-1 M6M 4R8,likely_restaurant
10830771.0,TOP HOT POT,115 Dundas St W Ste-1 None,likely_restaurant
10845609.0,TOP STAR FOODS TRADING LTD.,"10 MELFORD DR, Unit-7 None M1B 2G1",likely_not_restaurant
10764263.0,TORAH TOTS PRESCHOOL,3995 Bathurst St None M3H 5V3,likely_not_restaurant
10841335.0,TORO TORO SUSHI AND POKE,675 Yonge St None M4Y 2B2,likely_restaurant
10853596.0,TORO TORO SUSHI AND POKE,2190 Mcnicoll Ave Unit-109 M1V 0B3,likely_restaurant
10833877.0,TOROAST,364 Huron St None M5S 2G4,ambiguous
10832331.0,TORONTO BREWING,3701 Chesswood Dr Unit-115 M3J 2P6,likely_restaurant
10856854.0,TORONTO CHICKEN HOTPOT,3330 Pharmacy Ave Flr-2 M1W 3V8,likely_restaurant
10775831.0,TORONTO DON VALLEY HOTEL & SUITES,175 Wynford Dr None M3C 0C6,ambiguous
10775171.0,TORONTO DONUT BAKERY,120 Barbados Blvd Unit-17/18 M1J 1L2,likely_restaurant
10808475.0,TORONTO METROPOLITAN UNIVERSITY (TMU) - FOOTNOTE,350 Victoria St Bldg-2ND FL M5B 2K3,likely_not_restaurant
10806766.0,TORONTO PEOPLE WITH AIDS FOUNDATION,163 Queen St E None M5A 1S1,likely_not_restaurant
10820840.0,TORONTO PLAZA HOTEL,1677 Wilson Ave None M3L 1A5,ambiguous
9016584.0,TORONTO SAILING & CANOE CLUB,1391 LAKE SHORE BLVD W None M6K 3C1,ambiguous
10834467.0,TORONTO TIKKI CO.,"2930 ISLINGTON AVE, Bldg-3 None M9L 2K5",ambiguous
10857788.0,TORONTO ZOO - GIRAFFE BAR,361 Old Finch Ave None M1B 5W6,likely_restaurant
10864055.0,TORONTO ZOO - SOUVLAKI BROS - AFRICA,361 Old Finch Ave None M1B 5W6,ambiguous
10843037.0,TORTACO,788 Broadview Ave None M4K 2P7,ambiguous
10843301.0,TORTAS AHOGADAS GUADALAJARA,2400 DUFFERIN ST None M6E 3S6,ambiguous
10792411.0,TORTILLERIA EL TROMPO,279 Augusta Ave None M5T 2M1,ambiguous
10841579.0,TOSTAM TASTY AFRICAN CUISINE,2400 Finch Ave W Unit-2 M9M 2C8,likely_restaurant
10828976.0,TOTAS EL CHAVO,9 Milvan Dr Unit-411 M9L 1Y9,ambiguous
10836225.0,TOUCH MASSAGE BAR & CAFE,"2555 YONGE ST, Unit-201 None M4P 2H9",likely_restaurant
10795219.0,TOWN INN SUITES,620 CHURCH ST None M4Y 2G2,ambiguous
10832066.0,TRANE STUDIO,252 LANSDOWNE AVE None M6H 3X9,ambiguous
10852048.0,TRANSASIA EXPRESS INC.,1112 WILSON AVE None M3M 1G7,ambiguous
10802858.0,TRAPEZI,88 Ossington Ave None M6J 2Z4,ambiguous
10828607.0,TRAPPED,336 Queen St W None M5V 2A2,ambiguous
10795739.0,TRATTORIA OTTO PIZZERIA,3441 Yonge St None M4N 2N1,likely_restaurant
10784862.0,TRAVELLER'S CARIBBEAN CUISINE,1530 Albion Rd Unit-FC6 M9V 1B4,likely_restaurant
10809361.0,TREAJAH ISLE,1514 EGLINTON AVE W None M6E 2G5,ambiguous
10844196.0,TREASURE ISLAND TOYS,581 DANFORTH AVE None M4K 1P9,ambiguous
10831303.0,TREATS,4700 KEELE ST None M3J 1P3,ambiguous
